Day,Hour,DHI,DNI,WS,RH,T,TARGET
11.000000,11.500000,222.000000,160.000000,1.700000,68.170000,1.000000,27.872513
11.000000,12.000000,211.000000,56.000000,2.000000,69.470000,2.000000,22.335304
11.000000,12.500000,226.000000,134.000000,2.100000,69.430000,2.000000,27.215286
11.000000,13.000000,208.000000,72.000000,2.200000,64.860000,3.000000,22.710438
11.000000,13.500000,150.000000,8.000000,2.100000,64.840000,3.000000,14.358252
11.000000,14.000000,162.000000,349.000000,2.000000,64.400000,3.000000,28.247280
11.000000,14.500000,143.000000,46.000000,1.800000,69.220000,2.000000,15.015330
11.000000,15.000000,78.000000,0.000000,1.700000,69.060000,1.000000,7.320054
11.000000,15.500000,89.000000,169.000000,1.400000,74.280000,0.000000,11.824833
11.000000,16.000000,8.000000,0.000000,1.100000,81.950000,-1.000000,0.750791
11.000000,16.500000,26.000000,267.000000,1.100000,81.970000,-2.000000,4.129397
11.000000,17.000000,0.000000,0.000000,1.100000,82.450000,-3.000000,0.000000
11.000000,17.500000,0.000000,0.000000,1.000000,82.460000,-3.000000,0.000000
11.000000,18.000000,0.000000,0.000000,1.000000,85.330000,-4.000000,0.000000
11.000000,18.500000,0.000000,0.000000,1.000000,85.330000,-4.000000,0.000000
11.000000,19.000000,0.000000,0.000000,1.000000,89.230000,-4.000000,0.000000
12.000000,4.500000,0.000000,0.000000,0.800000,80.660000,-3.000000,0.000000
12.000000,5.000000,0.000000,0.000000,0.800000,80.740000,-3.000000,0.000000
12.000000,5.500000,0.000000,0.000000,0.800000,80.750000,-3.000000,0.000000
12.000000,6.000000,0.000000,0.000000,0.800000,80.730000,-3.000000,0.000000
12.000000,6.500000,0.000000,0.000000,0.800000,80.740000,-3.000000,0.000000
12.000000,7.000000,0.000000,0.000000,0.800000,82.370000,-3.000000,0.000000
12.000000,7.500000,0.000000,0.000000,1.100000,76.410000,-2.000000,0.000000
12.000000,8.000000,37.000000,187.000000,1.400000,80.660000,-2.000000,5.161747
12.000000,8.500000,61.000000,312.000000,1.900000,74.870000,-1.000000,10.980322
12.000000,9.000000,40.000000,0.000000,2.400000,78.490000,-1.000000,3.753956
12.000000,9.500000,73.000000,768.000000,2.600000,72.910000,0.000000,29.655929
12.000000,10.000000,84.000000,806.000000,2.900000,76.950000,0.000000,35.943737
12.000000,10.500000,128.000000,566.000000,3.200000,76.940000,0.000000,34.160627
12.000000,11.000000,128.000000,617.000000,3.500000,79.710000,0.000000,38.102238
12.000000,11.500000,132.000000,639.000000,3.700000,79.700000,0.000000,40.729979
12.000000,12.000000,167.000000,528.000000,3.900000,80.680000,0.000000,39.603804
12.000000,12.500000,206.000000,357.000000,4.000000,80.690000,0.000000,35.474498
12.000000,13.000000,182.000000,24.000000,4.100000,79.850000,0.000000,18.112640
12.000000,13.500000,151.000000,8.000000,4.100000,79.880000,0.000000,14.546421
12.000000,14.000000,142.000000,9.000000,4.100000,78.740000,-1.000000,13.701941
12.000000,14.500000,112.000000,0.000000,4.000000,78.770000,-1.000000,10.511078
12.000000,15.000000,103.000000,2.000000,3.900000,83.580000,-1.000000,9.760287
12.000000,15.500000,85.000000,21.000000,3.700000,83.610000,-1.000000,8.446402
12.000000,16.000000,57.000000,87.000000,3.600000,88.540000,-2.000000,6.569496
12.000000,16.500000,24.000000,22.000000,3.300000,88.580000,-2.000000,2.440098
12.000000,17.000000,0.000000,0.000000,3.000000,92.900000,-3.000000,0.000000
12.000000,17.500000,0.000000,0.000000,2.900000,92.920000,-3.000000,0.000000
12.000000,18.000000,0.000000,0.000000,2.800000,89.420000,-4.000000,0.000000
12.000000,18.500000,0.000000,0.000000,2.700000,89.430000,-4.000000,0.000000
12.000000,19.000000,0.000000,0.000000,2.600000,92.070000,-4.000000,0.000000
13.000000,4.500000,0.000000,0.000000,1.200000,92.110000,-8.000000,0.000000
13.000000,5.000000,0.000000,0.000000,1.300000,88.300000,-9.000000,0.000000
13.000000,5.500000,0.000000,0.000000,1.300000,88.290000,-8.000000,0.000000
13.000000,6.000000,0.000000,0.000000,1.400000,85.620000,-8.000000,0.000000
13.000000,6.500000,0.000000,0.000000,1.400000,85.610000,-8.000000,0.000000
13.000000,7.000000,0.000000,0.000000,1.400000,83.910000,-8.000000,0.000000
13.000000,7.500000,0.000000,0.000000,1.600000,71.750000,-6.000000,0.000000
13.000000,8.000000,28.000000,541.000000,1.900000,71.590000,-5.000000,7.789802
13.000000,8.500000,42.000000,707.000000,2.200000,61.470000,-3.000000,15.860814
13.000000,9.000000,51.000000,809.000000,2.500000,61.030000,-1.000000,24.025321
13.000000,9.500000,59.000000,872.000000,2.200000,52.660000,0.000000,31.626735
13.000000,10.000000,64.000000,917.000000,1.900000,54.760000,1.000000,38.195666
13.000000,10.500000,69.000000,945.000000,2.000000,54.740000,2.000000,43.638304
13.000000,11.000000,76.000000,954.000000,2.100000,51.850000,3.000000,47.579305
13.000000,11.500000,78.000000,964.000000,2.400000,51.830000,3.000000,50.300804
13.000000,12.000000,78.000000,971.000000,2.700000,47.420000,3.000000,51.520786
13.000000,12.500000,78.000000,969.000000,2.900000,47.420000,3.000000,51.239252
13.000000,13.000000,76.000000,963.000000,3.100000,45.970000,4.000000,49.455657
13.000000,13.500000,73.000000,949.000000,3.100000,49.390000,3.000000,46.265478
13.000000,14.000000,71.000000,922.000000,3.100000,48.500000,3.000000,41.667084
13.000000,14.500000,96.000000,602.000000,2.500000,52.140000,2.000000,29.186048
13.000000,15.000000,83.000000,553.000000,1.900000,59.160000,2.000000,23.179916
13.000000,15.500000,48.000000,784.000000,1.400000,63.650000,0.000000,21.397316
13.000000,16.000000,36.000000,687.000000,0.900000,64.870000,-1.000000,13.326545
13.000000,16.500000,22.000000,485.000000,1.000000,69.880000,-1.000000,5.349388
13.000000,17.000000,0.000000,0.000000,1.100000,67.480000,-2.000000,0.000000
13.000000,17.500000,0.000000,0.000000,1.300000,67.500000,-2.000000,0.000000
13.000000,18.000000,0.000000,0.000000,1.500000,70.410000,-3.000000,0.000000
13.000000,18.500000,0.000000,0.000000,1.800000,70.420000,-3.000000,0.000000
13.000000,19.000000,0.000000,0.000000,2.200000,66.580000,-4.000000,0.000000
14.000000,4.500000,0.000000,0.000000,2.300000,51.870000,-5.000000,0.000000
14.000000,5.000000,0.000000,0.000000,2.300000,52.540000,-5.000000,0.000000
14.000000,5.500000,0.000000,0.000000,2.200000,52.570000,-5.000000,0.000000
14.000000,6.000000,0.000000,0.000000,2.200000,52.260000,-5.000000,0.000000
14.000000,6.500000,0.000000,0.000000,2.100000,52.280000,-5.000000,0.000000
14.000000,7.000000,0.000000,0.000000,2.000000,52.540000,-5.000000,0.000000
14.000000,7.500000,0.000000,0.000000,1.900000,45.120000,-3.000000,0.000000
14.000000,8.000000,25.000000,614.000000,1.800000,48.810000,-1.000000,8.164855
14.000000,8.500000,35.000000,769.000000,2.500000,42.130000,0.000000,16.423379
14.000000,9.000000,43.000000,860.000000,3.200000,43.680000,1.000000,24.587874
14.000000,9.500000,49.000000,917.000000,3.100000,40.640000,2.000000,32.095269
14.000000,10.000000,53.000000,957.000000,3.100000,41.900000,4.000000,38.757470
14.000000,10.500000,57.000000,983.000000,2.500000,39.010000,5.000000,44.199921
14.000000,11.000000,63.000000,996.000000,2.000000,33.050000,6.000000,48.422312
14.000000,11.500000,65.000000,1008.000000,1.900000,33.020000,7.000000,51.236999
14.000000,12.000000,65.000000,1014.000000,1.800000,31.820000,8.000000,52.456351
14.000000,12.500000,64.000000,1014.000000,1.700000,31.800000,8.000000,52.268672
14.000000,13.000000,63.000000,1009.000000,1.600000,33.840000,8.000000,50.579559
14.000000,13.500000,61.000000,997.000000,1.300000,33.830000,7.000000,47.389532
14.000000,14.000000,57.000000,978.000000,1.100000,41.250000,7.000000,42.791340
14.000000,14.500000,53.000000,949.000000,0.700000,44.200000,6.000000,36.973626
14.000000,15.000000,48.000000,906.000000,0.400000,52.270000,6.000000,30.029341
14.000000,15.500000,41.000000,840.000000,0.600000,60.200000,4.000000,22.240969
14.000000,16.000000,33.000000,735.000000,0.900000,53.110000,2.000000,13.889181
14.000000,16.500000,21.000000,547.000000,1.100000,57.080000,1.000000,5.818504
14.000000,17.000000,0.000000,0.000000,1.400000,56.910000,0.000000,0.000000
14.000000,17.500000,0.000000,0.000000,1.600000,56.910000,0.000000,0.000000
14.000000,18.000000,0.000000,0.000000,1.800000,61.400000,-1.000000,0.000000
14.000000,18.500000,0.000000,0.000000,2.000000,61.390000,-1.000000,0.000000
14.000000,19.000000,0.000000,0.000000,2.200000,63.880000,-1.000000,0.000000
15.000000,4.500000,0.000000,0.000000,5.000000,47.270000,0.000000,0.000000
15.000000,5.000000,0.000000,0.000000,5.000000,45.510000,-1.000000,0.000000
15.000000,5.500000,0.000000,0.000000,5.000000,45.500000,-1.000000,0.000000
15.000000,6.000000,0.000000,0.000000,5.000000,44.700000,-1.000000,0.000000
15.000000,6.500000,0.000000,0.000000,5.000000,44.690000,0.000000,0.000000
15.000000,7.000000,0.000000,0.000000,5.100000,45.910000,0.000000,0.000000
15.000000,7.500000,0.000000,0.000000,5.100000,42.660000,0.000000,0.000000
15.000000,8.000000,21.000000,0.000000,5.300000,43.380000,1.000000,1.970784
15.000000,8.500000,42.000000,0.000000,5.100000,43.390000,1.000000,3.941568
15.000000,9.000000,57.000000,0.000000,4.900000,49.200000,2.000000,5.349211
15.000000,9.500000,110.000000,1.000000,4.600000,45.770000,3.000000,10.416771
15.000000,10.000000,161.000000,62.000000,4.300000,48.480000,4.000000,17.267250
15.000000,10.500000,106.000000,0.000000,3.900000,48.440000,4.000000,9.947438
15.000000,11.000000,116.000000,0.000000,3.600000,51.330000,5.000000,10.885756
15.000000,11.500000,134.000000,0.000000,3.100000,51.290000,5.000000,12.574925
15.000000,12.000000,202.000000,408.000000,2.600000,53.590000,5.000000,37.724774
15.000000,12.500000,112.000000,740.000000,2.200000,57.470000,5.000000,44.481450
15.000000,13.000000,198.000000,384.000000,1.800000,61.660000,5.000000,35.660234
15.000000,13.500000,203.000000,256.000000,1.600000,61.640000,5.000000,29.841985
15.000000,14.000000,101.000000,0.000000,1.500000,60.490000,5.000000,9.478115
15.000000,14.500000,95.000000,617.000000,1.500000,60.470000,5.000000,29.935828
15.000000,15.000000,73.000000,627.000000,1.500000,58.400000,5.000000,24.774478
15.000000,15.500000,80.000000,377.000000,1.500000,62.680000,4.000000,15.859594
15.000000,16.000000,61.000000,121.000000,1.600000,57.710000,3.000000,7.601427
15.000000,16.500000,28.000000,71.000000,1.600000,62.020000,2.000000,3.190758
15.000000,17.000000,0.000000,0.000000,1.700000,58.610000,2.000000,0.000000
15.000000,17.500000,0.000000,0.000000,1.800000,58.600000,1.000000,0.000000
15.000000,18.000000,0.000000,0.000000,1.900000,58.800000,1.000000,0.000000
15.000000,18.500000,0.000000,0.000000,2.200000,58.780000,1.000000,0.000000
15.000000,19.000000,0.000000,0.000000,2.600000,57.150000,1.000000,0.000000
16.000000,4.500000,0.000000,0.000000,3.700000,66.530000,-1.000000,0.000000
16.000000,5.000000,0.000000,0.000000,4.000000,65.010000,-1.000000,0.000000
16.000000,5.500000,0.000000,0.000000,4.200000,65.030000,-1.000000,0.000000
16.000000,6.000000,0.000000,0.000000,4.500000,63.370000,-2.000000,0.000000
16.000000,6.500000,0.000000,0.000000,5.100000,63.380000,-1.000000,0.000000
16.000000,7.000000,0.000000,0.000000,5.800000,61.680000,-1.000000,0.000000
16.000000,7.500000,10.000000,318.000000,6.100000,57.300000,0.000000,1.501566
16.000000,8.000000,25.000000,652.000000,6.500000,57.000000,0.000000,8.727853
16.000000,8.500000,34.000000,805.000000,6.600000,53.000000,0.000000,17.174162
16.000000,9.000000,39.000000,896.000000,6.700000,47.930000,1.000000,25.432495
16.000000,9.500000,43.000000,951.000000,6.600000,47.950000,2.000000,33.033727
16.000000,10.000000,46.000000,988.000000,6.500000,40.820000,3.000000,39.602499
16.000000,10.500000,48.000000,1012.000000,6.400000,40.820000,3.000000,44.951651
16.000000,11.000000,51.000000,1025.000000,6.300000,35.150000,4.000000,49.080282
16.000000,11.500000,52.000000,1034.000000,6.100000,35.140000,4.000000,51.707907
16.000000,12.000000,53.000000,1035.000000,6.000000,31.600000,5.000000,52.927294
16.000000,12.500000,53.000000,1033.000000,5.800000,31.600000,5.000000,52.645766
16.000000,13.000000,55.000000,1021.000000,5.600000,31.830000,5.000000,50.956597
16.000000,13.500000,178.000000,421.000000,5.100000,31.840000,4.000000,34.534501
16.000000,14.000000,159.000000,417.000000,4.800000,34.460000,4.000000,31.156126
16.000000,14.500000,149.000000,317.000000,3.900000,39.740000,3.000000,24.868868
16.000000,15.000000,122.000000,288.000000,3.100000,50.870000,2.000000,19.707621
16.000000,15.500000,73.000000,452.000000,2.800000,50.870000,1.000000,16.986279
16.000000,16.000000,56.000000,0.000000,2.600000,55.000000,0.000000,5.255481
16.000000,16.500000,24.000000,0.000000,2.800000,59.190000,0.000000,2.252349
16.000000,17.000000,0.000000,0.000000,3.100000,60.160000,-1.000000,0.000000
16.000000,17.500000,0.000000,0.000000,3.600000,60.160000,-1.000000,0.000000
16.000000,18.000000,0.000000,0.000000,4.100000,60.350000,-2.000000,0.000000
16.000000,18.500000,0.000000,0.000000,4.500000,60.340000,-2.000000,0.000000
16.000000,19.000000,0.000000,0.000000,5.000000,55.200000,-2.000000,0.000000
17.000000,4.500000,0.000000,0.000000,5.100000,47.950000,-1.000000,0.000000
17.000000,5.000000,0.000000,0.000000,5.100000,48.810000,-1.000000,0.000000
17.000000,5.500000,0.000000,0.000000,4.900000,45.330000,-1.000000,0.000000
17.000000,6.000000,0.000000,0.000000,4.800000,47.050000,-1.000000,0.000000
17.000000,6.500000,0.000000,0.000000,4.600000,47.070000,0.000000,0.000000
17.000000,7.000000,0.000000,0.000000,4.500000,50.350000,0.000000,0.000000
17.000000,7.500000,9.000000,0.000000,4.600000,46.810000,0.000000,0.844631
17.000000,8.000000,39.000000,138.000000,4.700000,49.320000,0.000000,5.067785
17.000000,8.500000,70.000000,202.000000,4.700000,45.900000,1.000000,10.135459
17.000000,9.000000,97.000000,308.000000,4.800000,48.280000,3.000000,16.704371
17.000000,9.500000,141.000000,154.000000,5.000000,44.970000,4.000000,17.924157
17.000000,10.000000,58.000000,884.000000,5.200000,48.130000,6.000000,37.161309
17.000000,10.500000,168.000000,404.000000,5.200000,44.870000,7.000000,32.093505
17.000000,11.000000,187.000000,404.000000,5.200000,45.820000,8.000000,35.096020
17.000000,11.500000,79.000000,859.000000,5.100000,45.800000,8.000000,46.544455
17.000000,12.000000,138.000000,655.000000,5.000000,45.350000,9.000000,43.447270
17.000000,12.500000,66.000000,941.000000,4.700000,45.350000,9.000000,49.922133
17.000000,13.000000,68.000000,924.000000,4.400000,48.430000,9.000000,48.139199
17.000000,13.500000,172.000000,458.000000,3.600000,51.880000,8.000000,35.752898
17.000000,14.000000,131.000000,554.000000,2.900000,56.350000,7.000000,34.064159
17.000000,14.500000,142.000000,379.000000,2.600000,60.390000,6.000000,26.463356
17.000000,15.000000,55.000000,808.000000,2.400000,64.680000,5.000000,28.715873
17.000000,15.500000,67.000000,519.000000,2.200000,74.510000,4.000000,18.111844
17.000000,16.000000,50.000000,445.000000,2.000000,75.380000,3.000000,11.636753
17.000000,16.500000,28.000000,314.000000,2.100000,81.040000,2.000000,5.067674
17.000000,17.000000,0.000000,0.000000,2.200000,76.520000,1.000000,0.000000
17.000000,17.500000,0.000000,0.000000,2.200000,76.530000,0.000000,0.000000
17.000000,18.000000,0.000000,0.000000,2.200000,79.830000,0.000000,0.000000
17.000000,18.500000,0.000000,0.000000,2.400000,79.820000,0.000000,0.000000
17.000000,19.000000,0.000000,0.000000,2.600000,77.040000,0.000000,0.000000
18.000000,4.500000,0.000000,0.000000,2.100000,69.480000,0.000000,0.000000
18.000000,5.000000,0.000000,0.000000,2.000000,69.610000,0.000000,0.000000
18.000000,5.500000,0.000000,0.000000,1.900000,69.620000,0.000000,0.000000
18.000000,6.000000,0.000000,0.000000,1.800000,69.410000,0.000000,0.000000
18.000000,6.500000,0.000000,0.000000,1.700000,69.420000,0.000000,0.000000
18.000000,7.000000,0.000000,0.000000,1.700000,69.960000,0.000000,0.000000
18.000000,7.500000,9.000000,0.000000,1.700000,65.060000,1.000000,0.844622
18.000000,8.000000,40.000000,100.000000,1.700000,67.540000,3.000000,4.692239
18.000000,8.500000,73.000000,143.000000,1.800000,62.880000,4.000000,9.384375
18.000000,9.000000,46.000000,802.000000,2.000000,61.760000,5.000000,24.117579
18.000000,9.500000,51.000000,864.000000,2.600000,57.560000,6.000000,31.436966
18.000000,10.000000,56.000000,901.000000,3.200000,55.920000,7.000000,37.817785
18.000000,10.500000,59.000000,929.000000,3.200000,55.900000,7.000000,43.166703
18.000000,11.000000,62.000000,944.000000,3.300000,51.720000,8.000000,47.107492
18.000000,11.500000,64.000000,955.000000,3.100000,51.690000,8.000000,49.828842
18.000000,12.000000,123.000000,714.000000,3.000000,47.290000,8.000000,45.043021
18.000000,12.500000,122.000000,713.000000,2.700000,47.270000,8.000000,44.855341
18.000000,13.000000,201.000000,37.000000,2.400000,46.940000,8.000000,20.550878
18.000000,13.500000,106.000000,0.000000,1.900000,50.270000,7.000000,9.947110
18.000000,14.000000,146.000000,500.000000,1.400000,54.350000,7.000000,33.501115
18.000000,14.500000,166.000000,125.000000,0.900000,62.450000,6.000000,19.988280
18.000000,15.000000,47.000000,813.000000,0.500000,69.310000,5.000000,28.434344
18.000000,15.500000,92.000000,289.000000,0.500000,74.410000,4.000000,15.390375
18.000000,16.000000,63.000000,215.000000,0.600000,66.430000,3.000000,9.384478
18.000000,16.500000,32.000000,132.000000,0.800000,71.370000,2.000000,4.129216
18.000000,17.000000,0.000000,0.000000,1.000000,74.100000,2.000000,0.000000
18.000000,17.500000,0.000000,0.000000,1.000000,74.100000,1.000000,0.000000
18.000000,18.000000,0.000000,0.000000,1.100000,74.730000,1.000000,0.000000
18.000000,18.500000,0.000000,0.000000,1.100000,74.720000,0.000000,0.000000
18.000000,19.000000,0.000000,0.000000,1.100000,81.920000,0.000000,0.000000
19.000000,4.500000,0.000000,0.000000,1.200000,96.490000,-3.000000,0.000000
19.000000,5.000000,0.000000,0.000000,1.200000,91.470000,-4.000000,0.000000
19.000000,5.500000,0.000000,0.000000,0.900000,91.480000,-4.000000,0.000000
19.000000,6.000000,0.000000,0.000000,0.700000,93.000000,-4.000000,0.000000
19.000000,6.500000,0.000000,0.000000,0.500000,93.010000,-4.000000,0.000000
19.000000,7.000000,0.000000,0.000000,0.300000,88.780000,-4.000000,0.000000
19.000000,7.500000,12.000000,235.000000,0.500000,82.310000,-3.000000,1.595467
19.000000,8.000000,29.000000,573.000000,0.700000,73.670000,-2.000000,8.634195
19.000000,8.500000,40.000000,736.000000,1.500000,63.510000,-1.000000,16.892804
